timestamp,interest,activeInterest,relaxation,activeRelaxation,engagement,activeEngagement,excitement,activeExcitement,stress,activeStress
1740095459.9986,0.431604,true,0.184575,true,0.347718,true,0.270258,true,0.32915,true
1740095460.5032,0.431212,true,0.206608,true,0.347772,true,0.288817,true,0.366804,true
1740095461.0072,0.430725,true,0.216614,true,0.347827,true,0.298076,true,0.381448,true
1740095461.5127,0.430475,true,0.216689,true,0.366832,true,0.310643,true,0.381447,true
1740095462.0172,0.430511,true,0.2148,true,0.410222,true,0.326867,true,0.371153,true
1740095462.5206,0.431661,true,0.214876,true,0.410247,true,0.333276,true,0.351127,true
1740095463.0249,0.428213,true,0.233275,true,0.402234,true,0.333287,true,0.351133,true
1740095463.529,0.432518,true,0.266965,true,0.348469,true,0.322799,true,0.36693,true
1740095464.0331,0.434943,true,0.291242,true,0.311165,true,0.322813,true,0.382287,true
1740095464.5382,0.43532,true,0.291273,true,0.300915,true,0.323812,true,0.397542,true
1740095465.0409,0.435105,true,0.277629,true,0.301002,true,0.326822,true,0.398666,true
1740095465.546,0.43536,true,0.256899,true,0.287301,true,0.334469,true,0.397531,true
1740095466.0512,0.435695,true,0.256946,true,0.265968,true,0.339634,true,0.399914,true
1740095466.5551,0.435722,true,0.256994,true,0.266086,true,0.339643,true,0.403569,true
1740095467.0591,0.435603,true,0.236695,true,0.269072,true,0.335984,true,0.403562,true
1740095467.5644,0.436196,true,0.206647,true,0.269188,true,0.335994,true,0.390732,true
1740095468.0685,0.437728,true,0.205463,true,0.252981,true,0.337247,true,0.376607,true
1740095468.5737,0.439003,true,0.205546,true,0.253113,true,0.373313,true,0.376607,true
1740095469.0784,0.438922,true,0.221559,true,0.325663,true,0.412775,true,0.391937,true
1740095469.5821,0.437763,true,0.23283,true,0.395681,true,0.460658,true,0.406108,true
1740095470.0863,0.436629,true,0.232892,true,0.419693,true,0.501936,true,0.406101,true
1740095470.5904,0.436054,true,0.220384,true,0.450292,true,0.556234,true,0.393021,true
1740095471.0957,0.436445,true,0.208269,true,0.488059,true,0.598043,true,0.362796,true
1740095471.6001,0.437639,true,0.20835,true,0.489933,true,0.62334,true,0.3628,true
1740095472.1054,0.4387,true,0.222733,true,0.488064,true,0.628735,true,0.385698,true
1740095472.6092,0.439058,true,0.239955,true,0.471483,true,0.63138,true,0.404353,true
1740095473.1129,0.43853,true,0.250961,true,0.415281,true,0.63126,true,0.404346,true
1740095473.6182,0.437587,true,0.251011,true,0.415304,true,0.627854,true,0.390539,true
1740095474.1233,0.437304,true,0.247972,true,0.432188,true,0.626445,true,0.382584,true
1740095474.6271,0.437947,true,0.228809,true,0.435338,true,0.614947,true,0.358266,true
1740095475.1314,0.439243,true,0.20337,true,0.481563,true,0.595297,true,0.35118,true
1740095475.6351,0.440597,true,0.203455,true,0.482486,true,0.578411,true,0.351187,true
1740095476.1406,0.441596,true,0.211792,true,0.482491,true,0.56273,true,0.351194,true
1740095476.6435,0.44217,true,0.211869,true,0.429968,true,0.556868,true,0.340324,true
1740095477.1482,0.435279,true,0.193829,true,0.328203,true,0.55295,true,0.303812,true
1740095477.6531,0.436521,true,0.182763,true,0.328269,true,0.549395,true,0.28369,true
1740095478.1587,0.436238,true,0.172045,true,0.397518,true,0.536963,true,0.265089,true
1740095478.6618,0.434927,true,0.160545,true,0.397548,true,0.512656,true,0.265139,true
1740095479.167,0.433394,true,0.160672,true,0.396598,true,0.487996,true,0.271075,true
1740095479.6717,0.432376,true,0.1895,true,0.37883,true,0.461935,true,0.287164,true
1740095480.1775,0.432628,true,0.218978,true,0.372604,true,0.451826,true,0.311683,true
1740095480.6838,0.434585,true,0.251674,true,0.372644,true,0.445769,true,0.330113,true
1740095481.187,0.438102,true,0.293409,true,0.384518,true,0.431424,true,0.335709,true
1740095481.6905,0.441607,true,0.32741,true,0.385876,true,0.43141,true,0.365123,true
1740095482.1942,0.443603,true,0.330335,true,0.414083,true,0.438615,true,0.416918,true
1740095482.697,0.444029,true,0.330352,true,0.415655,true,0.442792,true,0.416907,true
1740095483.2015,0.443544,true,0.289285,true,0.422862,true,0.442924,true,0.412578,true
1740095483.7048,0.436539,true,0.261901,true,0.422883,true,0.461932,true,0.393387,true
1740095484.2104,0.436808,true,0.250936,true,0.375068,true,0.473049,true,0.38178,true
1740095484.715,0.43696,true,0.250986,true,0.375107,true,0.477552,true,0.381779,true
1740095485.2179,0.437708,true,0.26036,true,0.378974,true,0.497102,true,0.391966,true
1740095485.7229,0.43903,true,0.307207,true,0.458648,true,0.497066,true,0.404106,true
1740095486.2264,0.440061,true,0.307232,true,0.543514,true,0.496477,true,0.404099,true
1740095486.7312,0.440562,true,0.288887,true,0.553138,true,0.472922,true,0.376527,true
1740095487.2366,0.440125,true,0.253318,true,0.553125,true,0.464469,true,0.34689,true
1740095487.7394,0.433465,true,0.231481,true,0.527725,true,0.459881,true,0.3332,true
1740095488.2444,0.435563,true,0.207481,true,0.487387,true,0.459301,true,0.325686,true
1740095488.7503,0.43743,true,0.207561,true,0.482121,true,0.456255,true,0.321513,true
1740095489.2547,0.432319,true,0.226533,true,0.445425,true,0.436414,true,0.321529,true
1740095489.7599,0.434531,true,0.226598,true,0.399705,true,0.413336,true,0.326989,true
1740095490.2626,0.435236,true,0.226201,true,0.329477,true,0.384869,true,0.33021,true
1740095490.7653,0.435259,true,0.226266,true,0.314812,true,0.355838,true,0.33154,true
1740095491.2707,0.435642,true,0.250931,true,0.284042,true,0.331887,true,0.350692,true
1740095491.773,0.43657,true,0.272275,true,0.205306,true,0.315007,true,0.353182,true
1740095492.2776,0.437191,true,0.272314,true,0.205495,true,0.315022,true,0.353188,true
1740095492.7818,0.436578,true,0.248183,true,0.266504,true,0.316224,true,0.342562,true
1740095493.2855,0.435021,true,0.213493,true,0.279911,true,0.330701,true,0.316782,true
1740095493.7908,0.429369,true,0.184672,true,0.290158,true,0.330712,true,0.30363,true
1740095494.2942,0.433431,true,0.184772,true,0.300211,true,0.326894,true,0.296885,true
1740095494.7977,0.440447,true,0.200037,true,0.317611,true,0.326906,true,0.296912,true
1740095495.3031,0.447921,true,0.20522,true,0.317683,true,0.327329,true,0.321594,true
1740095495.8075,0.452316,true,0.205301,true,0.317754,true,0.330254,true,0.321609,true
1740095496.3124,0.451559,true,0.181824,true,0.326275,true,0.327351,true,0.306117,true
1740095496.8166,0.44696,true,0.152287,true,0.360295,true,0.321926,true,0.288791,true
1740095497.3203,0.443043,true,0.143812,true,0.421959,true,0.311821,true,0.288823,true
1740095497.8246,0.436874,true,0.143957,true,0.483187,true,0.305618,true,0.291711,true
1740095498.3286,0.438586,true,0.159047,true,0.483551,true,0.298356,true,0.30447,true
1740095498.8341,0.439988,true,0.1831,true,0.483555,true,0.298376,true,0.33836,true
1740095499.3385,0.440499,true,0.211077,true,0.478582,true,0.301581,true,0.364383,true
1740095499.8419,0.44068,true,0.238108,true,0.478587,true,0.301599,true,0.367281,true
1740095500.3488,0.441509,true,0.280396,true,0.471549,true,0.301618,true,0.373279,true
1740095500.8531,0.442827,true,0.305642,true,0.471556,true,0.306462,true,0.420137,true
1740095501.3562,0.444095,true,0.31567,true,0.459353,true,0.321135,true,0.429686,true
1740095501.8599,0.444785,true,0.315691,true,0.426825,true,0.341762,true,0.462155,true
1740095502.3641,0.437849,true,0.347655,true,0.426844,true,0.360478,true,0.462579,true
1740095502.8677,0.438852,true,0.373678,true,0.444908,true,0.367481,true,0.479447,true
1740095503.3724,0.438781,true,0.373683,true,0.444922,true,0.375582,true,0.487551,true
1740095503.8773,0.432994,true,0.36725,true,0.40238,true,0.375583,true,0.487503,true
1740095504.3821,0.428652,true,0.316886,true,0.375413,true,0.370951,true,0.42963,true
1740095504.886,0.430644,true,0.283163,true,0.375451,true,0.357136,true,0.383132,true
1740095505.3902,0.433134,true,0.260742,true,0.401988,true,0.343629,true,0.364623,true
1740095505.8957,0.432136,true,0.259957,true,0.442772,true,0.331392,true,0.354439,true
1740095506.3987,0.43728,true,0.256324,true,0.473881,true,0.31664,true,0.347369,true
1740095506.9033,0.440412,true,0.236269,true,0.473887,true,0.303747,true,0.344165,true
1740095507.4078,0.441216,true,0.218453,true,0.448435,true,0.299519,true,0.342734,true
1740095507.9112,0.435003,true,0.192607,true,0.403173,true,0.299017,true,0.335304,true
1740095508.4166,0.429817,true,0.173675,true,0.377737,true,0.299036,true,0.31116,true
1740095508.9207,0.430379,true,0.173785,true,0.377105,true,0.291298,true,0.311179,true
1740095509.4252,0.430844,true,0.184657,true,0.377143,true,0.281543,true,0.327876,true
1740095509.9301,0.431748,true,0.20445,true,0.37718,true,0.267401,true,0.356556,true
1740095510.4325,0.433216,true,0.21317,true,0.373279,true,0.262624,true,0.356561,true
1740095510.9388,0.434752,true,0.218925,true,0.300949,true,0.262366,true,0.356248,true
1740095511.4438,0.43081,true,0.218994,true,0.301032,true,0.262151,true,0.346256,true
1740095511.9471,0.427494,true,0.208424,true,0.322309,true,0.253508,true,0.325857,true
1740095512.4528,0.429787,true,0.178941,true,0.33267,true,0.237934,true,0.314564,true
1740095512.9551,0.431074,true,0.155836,true,0.342969,true,0.226085,true,0.296281,true
1740095513.4601,0.432263,true,0.144121,true,0.345381,true,0.213865,true,0.276423,true
1740095513.9653,0.434322,true,0.144264,true,0.34798,true,0.201542,true,0.276463,true
1740095514.468,0.436779,true,0.155595,true,0.348032,true,0.194822,true,0.283442,true
1740095514.9723,0.438361,true,0.177714,true,0.348083,true,0.194883,true,0.2955,true
1740095515.4768,0.438022,true,0.18823,true,0.348954,true,0.196609,true,0.316089,true
1740095515.9805,0.435983,true,0.188325,true,0.349005,true,0.199797,true,0.316107,true
1740095516.4856,0.433723,true,0.180542,true,0.323741,true,0.216447,true,0.305766,true
1740095516.9896,0.431974,true,0.17951,true,0.311947,true,0.239312,true,0.299961,true
1740095517.4941,0.427194,true,0.166636,true,0.312021,true,0.250208,true,0.297258,true
1740095517.9984,0.428351,true,0.166753,true,0.373992,true,0.252203,true,0.283355,true
1740095518.5026,0.427094,true,0.186285,true,0.374505,true,0.257393,true,0.28339,true
1740095519.0079,0.43161,true,0.222134,true,0.374068,true,0.258844,true,0.315605,true
1740095519.5119,0.434544,true,0.245495,true,0.385886,true,0.26505,true,0.335884,true
1740095520.0147,0.435142,true,0.249371,true,0.389688,true,0.269812,true,0.350271,true
1740095520.5193,0.434457,true,0.257447,true,0.465139,true,0.26984,true,0.350277,true
1740095521.0236,0.43397,true,0.257492,true,0.490762,true,0.26773,true,0.34443,true
1740095521.5277,0.433667,true,0.234513,true,0.490764,true,0.264462,true,0.333245,true
1740095522.0327,0.433325,true,0.220346,true,0.465481,true,0.25318,true,0.327641,true
1740095522.5369,0.433284,true,0.21594,true,0.435038,true,0.241094,true,0.320901,true
1740095523.0423,0.433722,true,0.214085,true,0.426126,true,0.237442,true,0.3206,true
1740095523.5476,0.434224,true,0.191517,true,0.405059,true,0.237481,true,0.313598,true
1740095524.0509,0.434333,true,0.191608,true,0.405084,true,0.243789,true,0.313372,true
1740095524.5554,0.434661,true,0.190621,true,0.455591,true,0.271394,true,0.31339,true
1740095525.0585,0.435919,true,0.19735,true,0.522718,true,0.31689,true,0.307897,true
1740095525.5625,0.437335,true,0.190797,true,0.522713,true,0.370683,true,0.306539,true
1740095526.0679,0.43768,true,0.190215,true,0.49242,true,0.418937,true,0.307939,true
1740095526.5713,0.437006,true,0.190307,true,0.451461,true,0.453423,true,0.315215,true
1740095527.0757,0.43669,true,0.201355,true,0.449179,true,0.490945,true,0.33472,true
1740095527.5803,0.437186,true,0.242769,true,0.438221,true,0.524485,true,0.364001,true
1740095528.0848,0.437804,true,0.242822,true,0.43547,true,0.551834,true,0.364004,true
1740095528.5889,0.437938,true,0.23253,true,0.418461,true,0.56554,true,0.364007,true
1740095529.0932,0.433165,true,0.232589,true,0.409309,true,0.573651,true,0.374559,true
1740095529.5972,0.435068,true,0.232648,true,0.404407,true,0.573579,true,0.403076,true
1740095530.1022,0.436244,true,0.224525,true,0.404433,true,0.559004,true,0.40307,true
1740095530.6059,0.436325,true,0.211825,true,0.446144,true,0.537626,true,0.396942,true
1740095531.1106,0.435975,true,0.211898,true,0.492687,true,0.517008,true,0.396937,true
1740095531.616,0.435785,true,0.214376,true,0.492985,true,0.499886,true,0.415152,true
1740095532.1191,0.435741,true,0.214447,true,0.538955,true,0.482098,true,0.415142,true
1740095532.6236,0.435699,true,0.213318,true,0.565445,true,0.474221,true,0.420637,true
1740095533.1271,0.435706,true,0.21339,true,0.565429,true,0.462611,true,0.425273,true
1740095533.6322,0.436391,true,0.246631,true,0.541578,true,0.459546,true,0.446283,true
1740095534.1367,0.43884,true,0.291094,true,0.483939,true,0.459525,true,0.446262,true
1740095534.6403,0.442475,true,0.291123,true,0.404175,true,0.456449,true,0.445784,true
1740095535.1464,0.445851,true,0.281576,true,0.380467,true,0.460829,true,0.399645,true
1740095535.6505,0.447331,true,0.280654,true,0.367695,true,0.466819,true,0.370743,true
1740095536.1537,0.446907,true,0.271563,true,0.367736,true,0.49138,true,0.35624,true
1740095536.6581,0.439964,true,0.271601,true,0.367604,true,0.506486,true,0.356245,true
1740095537.1616,0.441901,true,0.287221,true,0.356849,true,0.507094,true,0.401176,true
1740095537.6664,0.444134,true,0.319144,true,0.367692,true,0.510404,true,0.475966,true
1740095538.1709,0.44634,true,0.328166,true,0.374348,true,0.515502,true,0.489925,true
1740095538.6748,0.448028,true,0.330506,true,0.40344,true,0.520917,true,0.489877,true
1740095539.1796,0.441256,true,0.330522,true,0.403466,true,0.534834,true,0.4819,true
1740095539.6848,0.436192,true,0.312331,true,0.399686,true,0.553868,true,0.456489,true
1740095540.1882,0.438582,true,0.312353,true,0.399713,true,0.553807,true,0.455099,true
1740095540.6917,0.439701,true,0.319957,true,0.471665,true,0.548135,true,0.455074,true
1740095541.1963,0.440798,true,0.362727,true,0.471671,true,0.540811,true,0.494738,true
1740095541.7019,0.442664,true,0.362734,true,0.433654,true,0.522817,true,0.49712,true
1740095542.2073,0.444513,true,0.348437,true,0.43367,true,0.513876,true,0.497067,true
1740095542.7117,0.445482,true,0.288728,true,0.444919,true,0.491996,true,0.417365,true
1740095543.2158,0.446078,true,0.288587,true,0.444932,true,0.477702,true,0.396388,true
1740095543.7207,0.446528,true,0.286664,true,0.421559,true,0.458345,true,0.396384,true
1740095544.2255,0.446348,true,0.286694,true,0.381709,true,0.458325,true,0.396379,true
1740095544.7287,0.444918,true,0.260455,true,0.376137,true,0.461712,true,0.383746,true
1740095545.2331,0.442241,true,0.208906,true,0.38178,true,0.469094,true,0.365242,true
1740095545.7377,0.439428,true,0.194458,true,0.4045,true,0.483774,true,0.365245,true
1740095546.2418,0.433321,true,0.194545,true,0.415237,true,0.511589,true,0.376132,true
1740095546.7462,0.433992,true,0.200553,true,0.465689,true,0.514703,true,0.376132,true
1740095547.2499,0.430068,true,0.200634,true,0.514822,true,0.514662,true,0.371974,true
1740095547.7545,0.431759,true,0.198793,true,0.535222,true,0.499836,true,0.332072,true
1740095548.2594,0.432913,true,0.198876,true,0.541552,true,0.488491,true,0.332083,true
1740095548.7639,0.433853,true,0.217005,true,0.541543,true,0.465021,true,0.354939,true
1740095549.2672,0.430183,true,0.219356,true,0.541533,true,0.438244,true,0.374322,true
1740095549.7718,0.43236,true,0.231383,true,0.516989,true,0.411312,true,0.385714,true
1740095550.2761,0.429625,true,0.24508,true,0.479816,true,0.383731,true,0.401157,true
1740095550.7797,0.427681,true,0.24637,true,0.446185,true,0.355656,true,0.40177,true
1740095551.2863,0.426132,true,0.24642,true,0.408495,true,0.328669,true,0.405458,true
1740095551.7889,0.425033,true,0.246469,true,0.408519,true,0.308214,true,0.405452,true
1740095552.294,0.42424,true,0.212106,true,0.438698,true,0.290027,true,0.382076,true
