timestamp,actionEye,powerUpperFace,actionUpperFace,powerLowerFace,actionLowerFace
1740095769.3236,neutral,0.077918,frown,0,neutral
1740095769.3555,neutral,0.077918,frown,0,neutral
1740095769.3874,neutral,0.077918,frown,0,neutral
1740095769.4194,neutral,0.05169,frown,0,neutral
1740095769.4507,neutral,0.05169,frown,0,neutral
1740095769.482,neutral,0.05169,frown,0,neutral
1740095769.5133,neutral,0.05169,frown,0,neutral
1740095769.5448,neutral,0.066184,frown,0,neutral
1740095769.5764,neutral,0.066184,frown,0,neutral
1740095769.6077,neutral,0.066184,frown,0,neutral
1740095769.6394,neutral,0.066184,frown,0,neutral
1740095769.6707,neutral,0.066362,frown,0,neutral
1740095769.7021,neutral,0.066362,frown,0,neutral
1740095769.7334,neutral,0.066362,frown,0,neutral
1740095769.7649,neutral,0.066362,frown,0,neutral
1740095769.7962,neutral,0.057071,frown,0,neutral
1740095769.8275,neutral,0.057071,frown,0,neutral
1740095769.8591,neutral,0.057071,frown,0,neutral
1740095769.8902,neutral,0.057071,frown,0,neutral
1740095769.9217,neutral,0.086254,frown,0,neutral
1740095769.9536,neutral,0.086254,frown,0,neutral
1740095769.9853,neutral,0.086254,frown,0,neutral
1740095770.0169,neutral,0.086254,frown,0,neutral
1740095770.0482,neutral,0.076538,frown,0,neutral
1740095770.0797,neutral,0.076538,frown,0,neutral
1740095770.1108,neutral,0.076538,frown,0,neutral
1740095770.142,neutral,0.076538,frown,0,neutral
1740095770.1731,neutral,0.044589,frown,0,neutral
1740095770.2044,neutral,0.044589,frown,0,neutral
1740095770.2361,neutral,0.044589,frown,0,neutral
1740095770.268,neutral,0.044589,frown,0,neutral
1740095770.3,neutral,0.051448,frown,0,neutral
1740095770.3313,neutral,0.051448,frown,0,neutral
1740095770.3626,neutral,0.051448,frown,0,neutral
1740095770.3939,neutral,0.051448,frown,0,neutral
1740095770.425,neutral,0.080973,frown,0,neutral
1740095770.4564,neutral,0.080973,frown,0,neutral
1740095770.4879,neutral,0.080973,frown,0,neutral
1740095770.5196,neutral,0.080973,frown,0,neutral
1740095770.5511,neutral,0.099561,frown,0,neutral
1740095770.5822,neutral,0.099561,frown,0,neutral
1740095770.6138,neutral,0.099561,frown,0,neutral
1740095770.6455,neutral,0.099561,frown,0,neutral
1740095770.6772,neutral,0.060041,frown,0,neutral
1740095770.7087,neutral,0.060041,frown,0,neutral
1740095770.7399,neutral,0.060041,frown,0,neutral
1740095770.771,neutral,0.060041,frown,0,neutral
1740095770.8021,neutral,0.061117,frown,0,neutral
1740095770.8334,neutral,0.061117,frown,0,neutral
1740095770.8653,neutral,0.061117,frown,0,neutral
1740095770.8973,neutral,0.061117,frown,0,neutral
1740095770.929,neutral,0.04992,frown,0,neutral
1740095770.9607,neutral,0.04992,frown,0,neutral
1740095770.9918,neutral,0.04992,frown,0,neutral
1740095771.0235,neutral,0.04992,frown,0,neutral
1740095771.0549,neutral,0.047605,frown,0,neutral
1740095771.0862,neutral,0.047605,frown,0,neutral
1740095771.1181,neutral,0.047605,frown,0,neutral
1740095771.1498,neutral,0.047605,frown,0,neutral
1740095771.1815,neutral,0.047918,frown,0,neutral
1740095771.2133,neutral,0.047918,frown,0,neutral
1740095771.2448,neutral,0.047918,frown,0,neutral
1740095771.276,neutral,0.047918,frown,0,neutral
1740095771.3075,neutral,0.031502,frown,0,neutral
1740095771.3387,neutral,0.031502,frown,0,neutral
1740095771.37,neutral,0.031502,frown,0,neutral
1740095771.4019,neutral,0.031502,frown,0,neutral
1740095771.4338,neutral,0.026615,frown,0,neutral
1740095771.4653,neutral,0.026615,frown,0,neutral
1740095771.4965,neutral,0.026615,frown,0,neutral
1740095771.5278,neutral,0.026615,frown,0,neutral
1740095771.5595,neutral,0.030864,frown,0,neutral
1740095771.5912,neutral,0.030864,frown,0,neutral
1740095771.6231,neutral,0.030864,frown,0,neutral
1740095771.6545,neutral,0.030864,frown,0,neutral
1740095771.6858,neutral,0.040874,frown,0,neutral
1740095771.7177,neutral,0.040874,frown,0,neutral
1740095771.7496,neutral,0.040874,frown,0,neutral
1740095771.7811,neutral,0.040874,frown,0,neutral
1740095771.8123,neutral,0.063473,frown,0,neutral
1740095771.8438,neutral,0.063473,frown,0,neutral
1740095771.8753,neutral,0.063473,frown,0,neutral
1740095771.907,neutral,0.063473,frown,0,neutral
1740095771.9382,neutral,0.076452,frown,0,neutral
1740095771.9693,neutral,0.076452,frown,0,neutral
1740095772.0008,neutral,0.076452,frown,0,neutral
1740095772.0325,neutral,0.076452,frown,0,neutral
1740095772.0644,neutral,0.062866,frown,0,neutral
1740095772.0962,neutral,0.062866,frown,0,neutral
1740095772.1277,neutral,0.062866,frown,0,neutral
1740095772.1592,neutral,0.062866,frown,0,neutral
1740095772.1909,neutral,0.028697,frown,0,neutral
1740095772.2224,neutral,0.028697,frown,0,neutral
1740095772.2542,neutral,0.028697,frown,0,neutral
1740095772.2855,neutral,0.028697,frown,0,neutral
1740095772.3166,neutral,0,neutral,0,neutral
1740095772.3479,neutral,0,neutral,0,neutral
1740095772.3793,neutral,0,neutral,0,neutral
1740095772.4107,neutral,0,neutral,0,neutral
1740095772.442,neutral,0,neutral,0,neutral
1740095772.4737,neutral,0,neutral,0,neutral
1740095772.5052,neutral,0,neutral,0,neutral
1740095772.5364,neutral,0,neutral,0,neutral
1740095772.5677,neutral,0,neutral,0,neutral
1740095772.5988,neutral,0,neutral,0,neutral
1740095772.6299,neutral,0,neutral,0,neutral
1740095772.6614,neutral,0,neutral,0,neutral
1740095772.6928,neutral,0,neutral,0,neutral
1740095772.7241,neutral,0,neutral,0,neutral
1740095772.7554,neutral,0,neutral,0,neutral
1740095772.7871,neutral,0,neutral,0,neutral
1740095772.8188,neutral,0,neutral,0,neutral
1740095772.8506,neutral,0,neutral,0,neutral
1740095772.8825,neutral,0,neutral,0,neutral
1740095772.9136,neutral,0,neutral,0,neutral
1740095772.9453,neutral,0.050157,frown,0,neutral
1740095772.9772,neutral,0.050157,frown,0,neutral
1740095773.0088,neutral,0.050157,frown,0,neutral
1740095773.0403,neutral,0.050157,frown,0,neutral
1740095773.0716,neutral,0.051589,frown,0,neutral
1740095773.1031,neutral,0.051589,frown,0,neutral
1740095773.1344,neutral,0.051589,frown,0,neutral
1740095773.166,neutral,0.051589,frown,0,neutral
1740095773.1973,neutral,0.033518,frown,0,neutral
1740095773.2284,neutral,0.033518,frown,0,neutral
1740095773.2595,neutral,0.033518,frown,0,neutral
1740095773.2907,neutral,0.033518,frown,0,neutral
1740095773.3224,neutral,0.032222,frown,0,neutral
1740095773.3541,neutral,0.032222,frown,0,neutral
1740095773.3856,neutral,0.032222,frown,0,neutral
1740095773.4173,neutral,0.032222,frown,0,neutral
1740095773.4489,neutral,0.050992,frown,0,neutral
1740095773.4808,neutral,0.050992,frown,0,neutral
1740095773.5121,neutral,0.050992,frown,0,neutral
1740095773.5432,neutral,0.050992,frown,0,neutral
1740095773.5745,neutral,0.064505,frown,0,neutral
1740095773.6059,neutral,0.064505,frown,0,neutral
1740095773.6374,neutral,0.064505,frown,0,neutral
1740095773.6685,blink,0.064505,frown,0,neutral
1740095773.7002,blink,0.061978,frown,0,neutral
1740095773.7317,blink,0.061978,frown,0,neutral
1740095773.7633,blink,0.061978,frown,0,neutral
1740095773.7948,blink,0.061978,frown,0,neutral
1740095773.8263,neutral,0.045522,frown,0,neutral
1740095773.8576,neutral,0.045522,frown,0,neutral
1740095773.8888,neutral,0.045522,frown,0,neutral
1740095773.9203,neutral,0.045522,frown,0,neutral
1740095773.9518,neutral,0.034621,frown,0,neutral
1740095773.9835,neutral,0.034621,frown,0,neutral
1740095774.0152,neutral,0.034621,frown,0,neutral
1740095774.0468,neutral,0.034621,frown,0,neutral
1740095774.0785,neutral,0.024372,frown,0,neutral
1740095774.1102,neutral,0.024372,frown,0,neutral
1740095774.1415,neutral,0.024372,frown,0,neutral
1740095774.1728,neutral,0.024372,frown,0,neutral
1740095774.2042,neutral,0.016891,frown,0,neutral
1740095774.2357,neutral,0.016891,frown,0,neutral
1740095774.267,neutral,0.016891,frown,0,neutral
1740095774.2983,neutral,0.016891,frown,0,neutral
1740095774.33,neutral,0,neutral,0,neutral
1740095774.3616,neutral,0,neutral,0,neutral
1740095774.3933,neutral,0,neutral,0,neutral
1740095774.4248,neutral,0,neutral,0,neutral
1740095774.4567,neutral,0,neutral,0,neutral
1740095774.4887,neutral,0,neutral,0,neutral
1740095774.52,neutral,0,neutral,0,neutral
1740095774.5511,neutral,0,neutral,0,neutral
1740095774.5828,neutral,0,neutral,0,neutral
1740095774.6145,neutral,0,neutral,0,neutral
1740095774.6461,neutral,0,neutral,0,neutral
1740095774.678,neutral,0,neutral,0,neutral
1740095774.7095,neutral,0,neutral,0.069707,laugh
1740095774.7412,neutral,0,neutral,0.069707,laugh
1740095774.7725,neutral,0,neutral,0.069707,laugh
1740095774.8037,neutral,0,neutral,0.069707,laugh
1740095774.8348,neutral,0,neutral,0.049512,laugh
1740095774.8665,neutral,0,neutral,0.049512,laugh
1740095774.8978,neutral,0,neutral,0.049512,laugh
1740095774.9295,neutral,0,neutral,0.049512,laugh
1740095774.9611,neutral,0,neutral,0.264377,laugh
1740095774.9926,neutral,0,neutral,0.264377,laugh
1740095775.0243,neutral,0,neutral,0.264377,laugh
1740095775.056,neutral,0,neutral,0.264377,laugh
1740095775.0875,neutral,0,neutral,0.232511,laugh
1740095775.1189,neutral,0,neutral,0.232511,laugh
1740095775.1502,neutral,0,neutral,0.232511,laugh
1740095775.1817,neutral,0,neutral,0.232511,laugh
1740095775.213,neutral,0,neutral,0.130204,laugh
1740095775.2446,neutral,0,neutral,0.130204,laugh
1740095775.2765,neutral,0,neutral,0.130204,laugh
1740095775.3084,neutral,0,neutral,0.130204,laugh
1740095775.3399,neutral,0.06081,frown,0,neutral
1740095775.3712,neutral,0.06081,frown,0,neutral
1740095775.4024,neutral,0.06081,frown,0,neutral
1740095775.4335,neutral,0.06081,frown,0,neutral
1740095775.4646,neutral,0.076443,frown,0,neutral
1740095775.4959,neutral,0.076443,frown,0,neutral
1740095775.5272,neutral,0.076443,frown,0,neutral
1740095775.5588,neutral,0.076443,frown,0,neutral
1740095775.5905,neutral,0.216113,frown,0,neutral
1740095775.622,neutral,0.216113,frown,0,neutral
1740095775.6535,neutral,0.216113,frown,0,neutral
1740095775.685,neutral,0.216113,frown,0,neutral
1740095775.717,neutral,0.919397,frown,0,neutral
1740095775.7485,neutral,0.919397,frown,0,neutral
1740095775.7798,neutral,0.919397,frown,0,neutral
1740095775.8113,neutral,0.919397,frown,0,neutral
1740095775.8429,neutral,1,frown,0,neutral
1740095775.8747,neutral,1,frown,0,neutral
1740095775.906,neutral,1,frown,0,neutral
1740095775.9375,neutral,1,frown,0,neutral
1740095775.969,neutral,0,neutral,1,laugh
1740095776.0008,neutral,0,neutral,1,laugh
1740095776.0323,neutral,0,neutral,1,laugh
1740095776.0634,neutral,0,neutral,1,laugh
1740095776.0949,neutral,0.47828,surprise,0,neutral
1740095776.126,neutral,0.47828,surprise,0,neutral
1740095776.1576,neutral,0.47828,surprise,0,neutral
1740095776.1895,neutral,0.47828,surprise,0,neutral
1740095776.2212,neutral,0.954919,surprise,0,neutral
1740095776.2529,neutral,0.954919,surprise,0,neutral
1740095776.2846,neutral,0.954919,surprise,0,neutral
1740095776.3164,neutral,0.954919,surprise,0,neutral
1740095776.3475,neutral,1,frown,0,neutral
1740095776.3788,neutral,1,frown,0,neutral
1740095776.4105,neutral,1,frown,0,neutral
1740095776.4421,neutral,1,frown,0,neutral
1740095776.474,neutral,1,frown,0,neutral
1740095776.5057,neutral,1,frown,0,neutral
1740095776.5374,neutral,1,frown,0,neutral
1740095776.5689,neutral,1,frown,0,neutral
1740095776.6005,neutral,0,neutral,1,smile
1740095776.6316,neutral,0,neutral,1,smile
1740095776.6631,neutral,0,neutral,1,smile
1740095776.6944,neutral,0,neutral,1,smile
1740095776.7259,neutral,0,neutral,1,smile
1740095776.7571,neutral,0,neutral,1,smile
1740095776.7888,neutral,0,neutral,1,smile
1740095776.8201,neutral,0,neutral,1,smile
1740095776.8516,neutral,0,neutral,1,smile
1740095776.8831,neutral,0,neutral,1,smile
1740095776.9149,neutral,0,neutral,1,smile
1740095776.9465,neutral,0,neutral,1,smile
1740095776.9778,neutral,0,neutral,0.893998,smile
1740095777.0091,neutral,0,neutral,0.893998,smile
1740095777.0402,neutral,0,neutral,0.893998,smile
1740095777.0714,neutral,0,neutral,0.893998,smile
1740095777.1031,neutral,0,neutral,0.524244,smile
1740095777.1344,neutral,0,neutral,0.524244,smile
1740095777.1661,neutral,0,neutral,0.524244,smile
1740095777.1977,neutral,0,neutral,0.524244,smile
1740095777.2294,neutral,0,neutral,0.462528,smile
1740095777.2609,neutral,0,neutral,0.462528,smile
1740095777.2924,neutral,0,neutral,0.462528,smile
1740095777.3237,neutral,0,neutral,0.462528,smile
1740095777.3555,neutral,0,neutral,0.495947,smile
1740095777.387,neutral,0,neutral,0.495947,smile
1740095777.4189,neutral,0,neutral,0.495947,smile
1740095777.4502,neutral,0,neutral,0.495947,smile
1740095777.4819,neutral,0,neutral,0.672979,smile
1740095777.5135,neutral,0,neutral,0.672979,smile
1740095777.545,neutral,0,neutral,0.672979,smile
1740095777.5767,neutral,0,neutral,0.672979,smile
1740095777.6082,neutral,0,neutral,0.658702,smile
1740095777.6393,neutral,0,neutral,0.658702,smile
1740095777.6707,neutral,0,neutral,0.658702,smile
1740095777.7026,neutral,0,neutral,0.658702,smile
1740095777.7345,neutral,0,neutral,0.384346,smile
1740095777.7658,neutral,0,neutral,0.384346,smile
1740095777.7975,neutral,0,neutral,0.384346,smile
1740095777.8291,neutral,0,neutral,0.384346,smile
1740095777.8608,neutral,0,neutral,0.227786,smile
1740095777.8923,neutral,0,neutral,0.227786,smile
1740095777.924,neutral,0,neutral,0.227786,smile
1740095777.9552,neutral,0,neutral,0.227786,smile
1740095777.9865,neutral,0.124167,frown,0,neutral
1740095778.0184,neutral,0.124167,frown,0,neutral
1740095778.0501,neutral,0.124167,frown,0,neutral
1740095778.0816,neutral,0.124167,frown,0,neutral
1740095778.1132,neutral,0.695686,frown,0,neutral
1740095778.1447,neutral,0.695686,frown,0,neutral
1740095778.1762,neutral,0.695686,frown,0,neutral
1740095778.2077,neutral,0.695686,frown,0,neutral
1740095778.2388,neutral,0.419167,frown,0,neutral
1740095778.2704,neutral,0.419167,frown,0,neutral
1740095778.3015,neutral,0.419167,frown,0,neutral
1740095778.3332,neutral,0.419167,frown,0,neutral
1740095778.3649,neutral,0.683361,frown,0,neutral
1740095778.3966,neutral,0.683361,frown,0,neutral
1740095778.4282,neutral,0.683361,frown,0,neutral
1740095778.4597,neutral,0.683361,frown,0,neutral
1740095778.4912,neutral,1,frown,0,neutral
1740095778.5227,neutral,1,frown,0,neutral
1740095778.5539,neutral,1,frown,0,neutral
1740095778.585,neutral,1,frown,0,neutral
1740095778.6165,neutral,1,frown,0,neutral
1740095778.6482,neutral,1,frown,0,neutral
1740095778.6795,neutral,1,frown,0,neutral
1740095778.7113,neutral,1,frown,0,neutral
1740095778.7428,neutral,1,frown,0,neutral
1740095778.7745,neutral,1,frown,0,neutral
1740095778.806,neutral,1,frown,0,neutral
1740095778.8379,neutral,1,frown,0,neutral
1740095778.8697,neutral,1,frown,0,neutral
1740095778.901,neutral,1,frown,0,neutral
1740095778.9323,neutral,1,frown,0,neutral
1740095778.9642,neutral,1,frown,0,neutral
1740095778.9956,neutral,1,frown,0,neutral
1740095779.0272,neutral,1,frown,0,neutral
1740095779.0589,neutral,1,frown,0,neutral
1740095779.0906,neutral,1,frown,0,neutral
1740095779.1223,neutral,1,frown,0,neutral
1740095779.1535,neutral,1,frown,0,neutral
1740095779.1852,neutral,1,frown,0,neutral
1740095779.2165,neutral,1,frown,0,neutral
1740095779.2478,neutral,1,frown,0,neutral
1740095779.2793,neutral,1,frown,0,neutral
1740095779.3107,neutral,1,frown,0,neutral
1740095779.3422,neutral,1,frown,0,neutral
1740095779.3739,blink,1,frown,0,neutral
1740095779.4054,blink,1,frown,0,neutral
1740095779.4369,blink,1,frown,0,neutral
1740095779.4685,blink,1,frown,0,neutral
1740095779.4996,blink,0,neutral,0.801262,smile
1740095779.5311,neutral,0,neutral,0.801262,smile
1740095779.5626,neutral,0,neutral,0.801262,smile
1740095779.5945,neutral,0,neutral,0.801262,smile
1740095779.6265,neutral,0,neutral,0.11769,smile
1740095779.6582,neutral,0,neutral,0.11769,smile
1740095779.6899,neutral,0,neutral,0.11769,smile
1740095779.7214,neutral,0,neutral,0.11769,smile
1740095779.7525,neutral,0.086223,frown,0,neutral
1740095779.7839,neutral,0.086223,frown,0,neutral
1740095779.815,neutral,0.086223,frown,0,neutral
1740095779.8461,neutral,0.086223,frown,0,neutral
1740095779.8778,neutral,0.099641,frown,0,neutral
1740095779.9092,neutral,0.099641,frown,0,neutral
1740095779.9407,neutral,0.099641,frown,0,neutral
1740095779.9722,neutral,0.099641,frown,0,neutral
1740095780.0041,neutral,0.148326,frown,0,neutral
1740095780.0355,neutral,0.148326,frown,0,neutral
1740095780.0669,neutral,0.148326,frown,0,neutral
1740095780.0982,neutral,0.148326,frown,0,neutral
1740095780.1293,neutral,0.085265,frown,0,neutral
1740095780.1606,neutral,0.085265,frown,0,neutral
1740095780.1925,neutral,0.085265,frown,0,neutral
1740095780.2239,neutral,0.085265,frown,0,neutral
1740095780.2556,neutral,0.102992,frown,0,neutral
1740095780.2873,neutral,0.102992,frown,0,neutral
1740095780.3188,neutral,0.102992,frown,0,neutral
1740095780.3503,neutral,0.102992,frown,0,neutral
1740095780.3821,neutral,0.105723,frown,0,neutral
1740095780.4132,neutral,0.105723,frown,0,neutral
1740095780.4445,neutral,0.105723,frown,0,neutral
1740095780.476,neutral,0.105723,frown,0,neutral
1740095780.5078,neutral,0.072505,frown,0,neutral
1740095780.5397,neutral,0.072505,frown,0,neutral
1740095780.5714,neutral,0.072505,frown,0,neutral
1740095780.6029,neutral,0.072505,frown,0,neutral
1740095780.6346,neutral,0.029563,frown,0,neutral
1740095780.6662,neutral,0.029563,frown,0,neutral
1740095780.6973,neutral,0.029563,frown,0,neutral
1740095780.7286,neutral,0.029563,frown,0,neutral
1740095780.7599,neutral,0.014069,frown,0,neutral
1740095780.7916,neutral,0.014069,frown,0,neutral
1740095780.8234,neutral,0.014069,frown,0,neutral
1740095780.8547,neutral,0.014069,frown,0,neutral
1740095780.8864,neutral,0.01221,frown,0,neutral
1740095780.9179,neutral,0.01221,frown,0,neutral
1740095780.9494,neutral,0.01221,frown,0,neutral
1740095780.981,neutral,0.01221,frown,0,neutral
1740095781.0121,neutral,0.014912,frown,0,neutral
1740095781.0432,neutral,0.014912,frown,0,neutral
1740095781.0743,neutral,0.014912,frown,0,neutral
1740095781.1058,neutral,0.014912,frown,0,neutral
1740095781.1376,neutral,0.009098,frown,0,neutral
1740095781.1689,neutral,0.009098,frown,0,neutral
1740095781.2006,neutral,0.009098,frown,0,neutral
1740095781.2323,neutral,0.009098,frown,0,neutral
1740095781.2641,neutral,0.007957,frown,0,neutral
1740095781.2958,neutral,0.007957,frown,0,neutral
1740095781.3271,neutral,0.007957,frown,0,neutral
1740095781.3586,neutral,0.007957,frown,0,neutral
1740095781.3897,neutral,0.007145,frown,0,neutral
1740095781.4215,neutral,0.007145,frown,0,neutral
1740095781.4532,neutral,0.007145,frown,0,neutral
1740095781.4849,blink,0.007145,frown,0,neutral
1740095781.5164,blink,0.021375,frown,0,neutral
1740095781.5483,blink,0.021375,frown,0,neutral
1740095781.5799,blink,0.021375,frown,0,neutral
1740095781.6114,blink,0.021375,frown,0,neutral
1740095781.6427,neutral,0.142694,frown,0,neutral
1740095781.674,neutral,0.142694,frown,0,neutral
1740095781.7053,neutral,0.142694,frown,0,neutral
1740095781.7369,neutral,0.142694,frown,0,neutral
1740095781.7684,neutral,0,neutral,0.423721,smile
1740095781.8001,neutral,0,neutral,0.423721,smile
1740095781.8316,blink,0,neutral,0.423721,smile
1740095781.8633,blink,0,neutral,0.423721,smile
1740095781.8949,blink,0.560315,frown,0,neutral
1740095781.9264,blink,0.560315,frown,0,neutral
1740095781.9583,blink,0.560315,frown,0,neutral
1740095781.9896,neutral,0.560315,frown,0,neutral
1740095782.0208,neutral,0.34336,frown,0,neutral
1740095782.0525,neutral,0.34336,frown,0,neutral
1740095782.0838,neutral,0.34336,frown,0,neutral
1740095782.1155,blink,0.34336,frown,0,neutral
1740095782.147,blink,0.145821,frown,0,neutral
1740095782.1788,blink,0.145821,frown,0,neutral
1740095782.2105,blink,0.145821,frown,0,neutral
1740095782.242,blink,0.145821,frown,0,neutral
1740095782.2737,neutral,0.072951,frown,0,neutral
1740095782.3048,neutral,0.072951,frown,0,neutral
1740095782.3364,neutral,0.072951,frown,0,neutral
1740095782.3683,neutral,0.072951,frown,0,neutral
1740095782.4002,neutral,0.068154,frown,0,neutral
1740095782.4321,winkR,0.068154,frown,0,neutral
1740095782.4638,winkR,0.068154,frown,0,neutral
1740095782.4956,winkR,0.068154,frown,0,neutral
1740095782.5271,winkR,0.070624,frown,0,neutral
1740095782.5584,winkR,0.070624,frown,0,neutral
1740095782.5895,winkR,0.070624,frown,0,neutral
1740095782.6207,winkR,0.070624,frown,0,neutral
1740095782.652,winkR,0.033885,frown,0,neutral
1740095782.6833,winkR,0.033885,frown,0,neutral
1740095782.7146,winkR,0.033885,frown,0,neutral
1740095782.7461,winkR,0.033885,frown,0,neutral
1740095782.7777,neutral,0.035082,frown,0,neutral
1740095782.8094,neutral,0.035082,frown,0,neutral
1740095782.8411,blink,0.035082,frown,0,neutral
1740095782.8728,blink,0.035082,frown,0,neutral
1740095782.9041,blink,0.039498,frown,0,neutral
1740095782.9357,blink,0.039498,frown,0,neutral
1740095782.9676,blink,0.039498,frown,0,neutral
1740095782.9989,neutral,0.039498,frown,0,neutral
1740095783.0304,neutral,0.044939,frown,0,neutral
1740095783.0619,neutral,0.044939,frown,0,neutral
1740095783.0935,neutral,0.044939,frown,0,neutral
1740095783.1252,neutral,0.044939,frown,0,neutral
1740095783.1563,neutral,0.051567,frown,0,neutral
1740095783.1878,neutral,0.051567,frown,0,neutral
1740095783.219,neutral,0.051567,frown,0,neutral
1740095783.2501,neutral,0.051567,frown,0,neutral
1740095783.2816,neutral,0.057945,frown,0,neutral
1740095783.3127,neutral,0.057945,frown,0,neutral
1740095783.3444,neutral,0.057945,frown,0,neutral
1740095783.376,neutral,0.057945,frown,0,neutral
1740095783.4077,neutral,0.05591,frown,0,neutral
1740095783.4394,neutral,0.05591,frown,0,neutral
1740095783.4709,neutral,0.05591,frown,0,neutral
1740095783.5022,neutral,0.05591,frown,0,neutral
1740095783.5334,neutral,0.055337,frown,0,neutral
1740095783.5647,neutral,0.055337,frown,0,neutral
1740095783.5964,neutral,0.055337,frown,0,neutral
1740095783.6275,neutral,0.055337,frown,0,neutral
1740095783.6592,neutral,0.110968,frown,0,neutral
1740095783.6909,neutral,0.110968,frown,0,neutral
1740095783.7226,neutral,0.110968,frown,0,neutral
1740095783.7545,neutral,0.110968,frown,0,neutral
1740095783.786,neutral,0.181919,frown,0,neutral
1740095783.8175,neutral,0.181919,frown,0,neutral
1740095783.8493,neutral,0.181919,frown,0,neutral
1740095783.881,neutral,0.181919,frown,0,neutral
1740095783.9129,blink,0.143818,frown,0,neutral
1740095783.9444,blink,0.143818,frown,0,neutral
1740095783.976,blink,0.143818,frown,0,neutral
1740095784.0077,blink,0.143818,frown,0,neutral
1740095784.0394,blink,0.111353,frown,0,neutral
1740095784.0711,neutral,0.111353,frown,0,neutral
1740095784.1026,neutral,0.111353,frown,0,neutral
1740095784.134,neutral,0.111353,frown,0,neutral
1740095784.1651,neutral,0.122734,frown,0,neutral
1740095784.1968,winkL,0.122734,frown,0,neutral
1740095784.2283,winkL,0.122734,frown,0,neutral
1740095784.2602,winkL,0.122734,frown,0,neutral
1740095784.2922,winkL,0.15727,frown,0,neutral
1740095784.3237,winkL,0.15727,frown,0,neutral
1740095784.3552,winkL,0.15727,frown,0,neutral
1740095784.3863,neutral,0.15727,frown,0,neutral
1740095784.4174,neutral,0.213307,frown,0,neutral
1740095784.4488,neutral,0.213307,frown,0,neutral
1740095784.4799,neutral,0.213307,frown,0,neutral
1740095784.5114,neutral,0.213307,frown,0,neutral
1740095784.5431,neutral,0.462455,frown,0,neutral
1740095784.5747,neutral,0.462455,frown,0,neutral
1740095784.6064,winkR,0.462455,frown,0,neutral
1740095784.6379,winkR,0.462455,frown,0,neutral
1740095784.6696,winkR,0.797629,frown,0,neutral
1740095784.7012,winkR,0.797629,frown,0,neutral
1740095784.7328,winkR,0.797629,frown,0,neutral
1740095784.7641,winkR,0.797629,frown,0,neutral
1740095784.7956,winkR,0.977026,frown,0,neutral
1740095784.8275,winkR,0.977026,frown,0,neutral
1740095784.8592,winkR,0.977026,frown,0,neutral
1740095784.8908,winkR,0.977026,frown,0,neutral
1740095784.9223,winkR,0.374609,frown,0,neutral
1740095784.954,neutral,0.374609,frown,0,neutral
1740095784.9855,neutral,0.374609,frown,0,neutral
1740095785.017,neutral,0.374609,frown,0,neutral
1740095785.0486,neutral,0.153325,frown,0,neutral
1740095785.0799,neutral,0.153325,frown,0,neutral
1740095785.1112,neutral,0.153325,frown,0,neutral
1740095785.1429,neutral,0.153325,frown,0,neutral
1740095785.1741,neutral,0,neutral,0.096392,laugh
1740095785.2058,neutral,0,neutral,0.096392,laugh
1740095785.2371,neutral,0,neutral,0.096392,laugh
1740095785.2686,neutral,0,neutral,0.096392,laugh
1740095785.3001,neutral,0,neutral,0.094166,laugh
1740095785.3316,blink,0,neutral,0.094166,laugh
1740095785.3627,blink,0,neutral,0.094166,laugh
1740095785.394,blink,0,neutral,0.094166,laugh
1740095785.4253,blink,0,neutral,0.106493,laugh
1740095785.4566,blink,0,neutral,0.106493,laugh
1740095785.488,neutral,0,neutral,0.106493,laugh
1740095785.5199,neutral,0,neutral,0.106493,laugh
1740095785.5516,neutral,0,neutral,0.107938,laugh
1740095785.5833,neutral,0,neutral,0.107938,laugh
1740095785.6148,neutral,0,neutral,0.107938,laugh
1740095785.6466,neutral,0,neutral,0.107938,laugh
1740095785.6781,neutral,0,neutral,0.164054,laugh
1740095785.7094,neutral,0,neutral,0.164054,laugh
1740095785.7407,neutral,0,neutral,0.164054,laugh
1740095785.7726,neutral,0,neutral,0.164054,laugh
1740095785.8046,neutral,0,neutral,0.121295,laugh
1740095785.8363,neutral,0,neutral,0.121295,laugh
1740095785.8677,neutral,0,neutral,0.121295,laugh
1740095785.8992,neutral,0,neutral,0.121295,laugh
1740095785.9308,neutral,0,neutral,0.106522,laugh
1740095785.9623,neutral,0,neutral,0.106522,laugh
1740095785.9934,blink,0,neutral,0.106522,laugh
1740095786.0247,blink,0,neutral,0.106522,laugh
1740095786.056,blink,0,neutral,0.070336,laugh
1740095786.0872,blink,0,neutral,0.070336,laugh
1740095786.1187,blink,0,neutral,0.070336,laugh
1740095786.1502,neutral,0,neutral,0.070336,laugh
1740095786.1819,neutral,0,neutral,0.071354,laugh
1740095786.2136,neutral,0,neutral,0.071354,laugh
1740095786.2454,neutral,0,neutral,0.071354,laugh
1740095786.2769,neutral,0,neutral,0.071354,laugh
1740095786.3084,neutral,0.509374,frown,0,neutral
1740095786.3401,neutral,0.509374,frown,0,neutral
1740095786.3716,neutral,0.509374,frown,0,neutral
1740095786.4028,neutral,0.509374,frown,0,neutral
1740095786.4343,neutral,0.2793,frown,0,neutral
1740095786.466,neutral,0.2793,frown,0,neutral
1740095786.4977,neutral,0.2793,frown,0,neutral
1740095786.5295,neutral,0.2793,frown,0,neutral
