timestamp,t7,t8,pz,af3,af4
1740095748.0503,4438.974,4163.077,4133.333,4253.846,4203.59
1740095748.0583,4410.256,4151.795,4142.564,4260,4194.872
1740095748.0662,4389.744,4138.462,4160,4253.846,4178.974
1740095748.074,4389.744,4140.513,4175.897,4232.308,4168.718
1740095748.0818,4424.615,4136.923,4188.718,4225.128,4162.564
1740095748.0896,4451.282,4114.359,4215.897,4224.103,4146.667
1740095748.0974,4443.077,4109.231,4227.179,4211.282,4138.974
1740095748.1051,4459.487,4120,4241.538,4205.128,4155.385
1740095748.1129,4514.872,4132.821,4249.231,4224.615,4172.821
1740095748.1207,4512.821,4148.205,4249.744,4236.41,4169.744
1740095748.1285,4469.744,4154.359,4243.59,4233.846,4168.718
1740095748.1363,4438.974,4152.308,4262.564,4242.564,4182.051
1740095748.144,4365.128,4150.256,4269.744,4247.179,4175.385
1740095748.152,4276.923,4149.744,4249.231,4246.154,4163.59
1740095748.16,4274.872,4166.667,4247.692,4265.128,4189.231
1740095748.168,4324.103,4189.744,4268.718,4278.462,4215.385
1740095748.176,4344.615,4179.487,4250.256,4261.026,4201.538
1740095748.1837,4387.692,4165.641,4213.846,4265.128,4199.487
1740095748.1915,4395.897,4172.821,4207.179,4288.205,4220.513
1740095748.1993,4340.513,4172.308,4200,4278.462,4209.744
1740095748.2071,4330.256,4160.513,4196.41,4249.744,4172.308
1740095748.2151,4367.179,4174.359,4213.333,4258.462,4185.641
1740095748.2228,4365.128,4194.359,4242.051,4276.41,4215.385
1740095748.2308,4365.128,4192.821,4237.949,4269.744,4199.487
1740095748.2388,4397.949,4175.385,4230.769,4260,4181.026
1740095748.2468,4400,4164.615,4222.051,4267.179,4194.359
1740095748.2548,4369.231,4163.59,4211.795,4268.718,4183.59
1740095748.2627,4365.128,4161.538,4171.795,4256.41,4166.154
1740095748.2705,4414.359,4166.667,4148.718,4253.333,4199.487
1740095748.2785,4488.205,4184.103,4168.205,4261.026,4226.154
1740095748.2863,4508.718,4201.538,4206.667,4273.846,4206.667
1740095748.2943,4471.795,4209.744,4234.872,4289.744,4194.872
1740095748.302,4453.333,4201.026,4252.821,4290.769,4202.564
1740095748.31,4451.282,4188.718,4248.718,4284.615,4204.103
1740095748.318,4424.615,4196.923,4227.179,4297.436,4211.282
1740095748.326,4397.949,4212.821,4210.769,4312.308,4229.744
1740095748.334,4375.385,4198.462,4207.179,4288.718,4217.949
1740095748.3419,4317.949,4162.051,4222.564,4252.308,4174.359
1740095748.3497,4289.231,4156.41,4230.256,4254.359,4161.538
1740095748.3575,4330.256,4168.205,4226.154,4271.795,4177.436
1740095748.3655,4361.026,4176.923,4231.282,4277.436,4174.872
1740095748.3733,4371.282,4185.641,4255.897,4283.59,4161.538
1740095748.3811,4400,4183.077,4247.692,4298.974,4172.308
1740095748.3888,4391.795,4165.128,4242.051,4297.949,4183.59
1740095748.3968,4363.077,4166.154,4239.487,4278.462,4176.41
1740095748.4046,4387.692,4168.205,4218.974,4270.256,4157.949
1740095748.4126,4420.513,4144.103,4175.897,4291.795,4155.897
1740095748.4206,4404.103,4141.026,4168.718,4324.615,4168.205
1740095748.4285,4375.385,4176.923,4176.923,4342.051,4171.282
1740095748.4365,4373.333,4196.923,4189.744,4338.462,4181.538
1740095748.4445,4387.692,4196.41,4218.462,4325.128,4201.026
1740095748.4525,4430.769,4203.59,4252.308,4317.436,4200
1740095748.4605,4469.744,4193.333,4264.103,4307.179,4170.256
1740095748.4684,4447.179,4169.744,4255.897,4288.205,4146.667
1740095748.4764,4395.897,4167.692,4258.974,4282.564,4148.205
1740095748.4842,4379.487,4167.692,4264.615,4291.795,4157.436
1740095748.492,4365.128,4149.744,4263.59,4287.692,4150.256
1740095748.4998,4346.667,4161.026,4237.436,4294.872,4155.385
1740095748.5075,4367.179,4188.718,4215.385,4303.077,4171.795
1740095748.5155,4412.308,4194.872,4206.667,4289.744,4166.667
1740095748.5233,4443.077,4190.256,4219.487,4276.41,4148.718
1740095748.5313,4473.846,4187.179,4229.744,4284.615,4145.641
1740095748.5393,4475.897,4176.923,4244.103,4288.205,4142.051
1740095748.5472,4443.077,4162.564,4233.333,4268.718,4123.077
1740095748.5552,4422.564,4142.051,4208.205,4244.615,4096.41
1740095748.5632,4428.718,4140.513,4189.231,4251.282,4098.974
1740095748.5712,4434.872,4165.128,4190.256,4275.897,4130.256
1740095748.5792,4432.821,4174.359,4180.513,4277.949,4147.692
1740095748.5869,4418.462,4175.897,4180.513,4277.436,4154.359
1740095748.5949,4352.821,4191.282,4194.872,4289.231,4163.077
1740095748.6027,4266.667,4194.872,4197.949,4285.128,4160
1740095748.6105,4250.256,4174.359,4194.872,4270.256,4154.872
1740095748.6183,4307.692,4154.872,4205.641,4261.026,4154.359
1740095748.6262,4342.564,4134.359,4218.462,4239.487,4126.154
1740095748.634,4350.769,4124.103,4211.795,4222.564,4096.41
1740095748.642,4371.282,4136.41,4211.282,4226.667,4109.744
1740095748.65,4377.436,4147.179,4205.128,4230.769,4131.795
1740095748.658,4356.923,4132.308,4203.59,4219.487,4114.359
1740095748.6659,4373.333,4118.974,4209.744,4214.872,4092.308
1740095748.6737,4418.462,4130.256,4234.872,4227.692,4108.205
1740095748.6817,4418.462,4138.974,4237.436,4234.359,4124.103
1740095748.6895,4375.385,4114.872,4235.385,4215.897,4101.538
1740095748.6973,4356.923,4096.923,4233.333,4214.872,4090.256
1740095748.705,4361.026,4103.59,4233.333,4235.385,4102.051
1740095748.7128,4334.359,4105.128,4233.846,4228.718,4099.487
1740095748.7206,4315.897,4110.256,4252.821,4214.359,4102.051
1740095748.7284,4361.026,4142.051,4276.41,4238.462,4139.487
1740095748.7364,4404.103,4168.718,4292.821,4264.615,4164.615
1740095748.7443,4400,4160,4294.872,4255.897,4142.564
1740095748.7523,4404.103,4151.795,4283.077,4260,4135.897
1740095748.7603,4397.949,4153.333,4266.667,4267.692,4153.333
1740095748.7683,4348.718,4139.487,4241.026,4248.718,4147.692
1740095748.7763,4293.333,4123.077,4231.795,4235.897,4130.769
1740095748.784,4262.564,4126.667,4245.641,4247.179,4135.385
1740095748.7919,4221.538,4122.564,4264.615,4239.487,4127.692
1740095748.7997,4186.667,4125.641,4272.821,4234.872,4113.846
1740095748.8075,4198.974,4161.026,4290.769,4268.205,4145.641
1740095748.8153,4233.846,4178.974,4279.487,4291.282,4182.051
1740095748.823,4237.949,4163.59,4268.718,4281.538,4178.462
1740095748.831,4264.615,4179.487,4256.41,4289.744,4188.205
1740095748.839,4340.513,4203.077,4231.795,4304.615,4204.103
1740095748.847,4377.436,4185.128,4210.256,4283.59,4181.026
1740095748.8548,4350.769,4158.974,4231.282,4250.256,4150.769
1740095748.8627,4346.667,4150.769,4250.769,4244.103,4150.769
1740095748.8705,4373.333,4160.513,4242.051,4255.385,4160
1740095748.8785,4375.385,4173.333,4215.385,4253.846,4158.974
1740095748.8863,4367.179,4170.769,4197.949,4255.385,4161.538
1740095748.8943,4350.769,4164.615,4194.872,4274.359,4169.231
1740095748.902,4295.385,4176.41,4187.179,4282.564,4175.897
1740095748.91,4233.846,4184.103,4182.051,4270.256,4170.769
1740095748.9178,4235.897,4193.333,4181.026,4271.282,4182.051
1740095748.9258,4262.564,4205.641,4203.59,4277.949,4197.436
1740095748.9336,4258.462,4200.513,4229.744,4269.744,4185.128
1740095748.9415,4235.897,4178.974,4236.41,4252.308,4157.436
1740095748.9495,4235.897,4166.154,4227.179,4246.154,4153.333
1740095748.9573,4254.359,4155.385,4237.949,4243.077,4156.41
1740095748.9653,4256.41,4140.513,4226.154,4235.385,4135.897
1740095748.9731,4246.154,4133.846,4202.564,4232.821,4126.154
1740095748.9808,4246.154,4143.59,4187.692,4248.205,4160
1740095748.9886,4248.205,4154.359,4183.077,4258.974,4181.538
1740095748.9964,4274.872,4167.692,4166.154,4268.718,4180
1740095749.0042,4350.769,4203.59,4185.128,4302.564,4215.385
1740095749.012,4371.282,4228.205,4228.205,4314.872,4250.769
1740095749.0198,4285.128,4206.667,4250.769,4288.718,4226.667
1740095749.0275,4229.744,4181.538,4243.077,4279.487,4203.59
1740095749.0353,4276.923,4191.282,4233.333,4294.872,4221.538
1740095749.0431,4274.872,4198.974,4218.462,4295.385,4225.641
1740095749.0511,4207.179,4190.256,4193.333,4289.231,4213.333
1740095749.0591,4205.128,4184.615,4204.103,4283.59,4209.231
1740095749.0668,4252.308,4181.026,4237.949,4270.256,4209.744
1740095749.0746,4254.359,4168.205,4255.385,4255.897,4198.974
1740095749.0826,4250.256,4179.487,4231.282,4267.179,4202.564
1740095749.0906,4262.564,4201.026,4212.308,4287.692,4224.103
1740095749.0984,4260.513,4217.436,4203.59,4309.744,4245.128
1740095749.1061,4258.462,4247.692,4208.718,4328.718,4253.333
1740095749.1139,4276.923,4263.077,4212.821,4323.077,4246.154
1740095749.1217,4287.179,4240,4235.385,4305.128,4243.59
1740095749.1295,4305.641,4214.872,4237.436,4300,4243.077
1740095749.1373,4342.564,4206.154,4226.154,4297.436,4219.487
1740095749.1452,4375.385,4205.641,4220,4298.462,4213.333
1740095749.1532,4377.436,4202.564,4202.051,4302.564,4241.026
1740095749.1612,4342.564,4193.846,4165.128,4294.359,4243.077
1740095749.1692,4287.179,4195.897,4169.231,4287.179,4225.641
1740095749.1772,4260.513,4205.128,4210.769,4291.795,4230.769
1740095749.1849,4266.667,4208.718,4234.359,4294.359,4239.487
1740095749.1929,4260.513,4217.436,4248.718,4296.923,4236.41
1740095749.2007,4248.205,4226.154,4262.564,4305.128,4243.077
1740095749.2087,4244.103,4218.974,4280,4310.256,4250.256
1740095749.2165,4244.103,4216.923,4269.744,4312.821,4244.103
1740095749.2244,4229.744,4205.128,4253.846,4292.821,4224.103
1740095749.2322,4219.487,4174.872,4253.333,4265.641,4211.282
1740095749.2402,4231.795,4168.718,4280.513,4262.564,4215.897
1740095749.248,4260.513,4198.974,4276.41,4278.974,4231.795
1740095749.256,4256.41,4213.333,4259.487,4277.436,4233.333
1740095749.2639,4248.205,4203.077,4263.077,4263.077,4223.077
1740095749.2717,4272.821,4204.615,4274.872,4271.795,4221.026
1740095749.2795,4285.128,4208.205,4270.256,4289.231,4226.154
1740095749.2875,4278.974,4197.436,4273.333,4282.051,4231.795
1740095749.2955,4278.974,4179.487,4265.128,4262.051,4229.744
1740095749.3032,4266.667,4138.974,4242.564,4230.256,4189.744
1740095749.311,4227.692,4088.205,4216.41,4188.205,4127.179
1740095749.319,4184.615,4076.923,4190.769,4162.564,4102.051
1740095749.327,4155.897,4088.205,4182.564,4150.256,4106.154
1740095749.3348,4168.205,4095.385,4206.154,4149.231,4113.846
1740095749.3425,4180.513,4097.949,4229.744,4151.795,4112.308
1740095749.3503,4180.513,4100.513,4229.744,4152.821,4110.769
1740095749.3581,4209.231,4103.59,4250.769,4158.974,4135.385
1740095749.3659,4244.103,4115.385,4269.231,4174.359,4163.59
1740095749.3737,4235.897,4105.128,4268.718,4166.154,4139.487
1740095749.3816,4217.436,4077.949,4262.051,4140,4097.949
1740095749.3896,4184.615,4062.051,4257.949,4118.462,4085.128
1740095749.3974,4147.692,4054.359,4222.051,4102.564,4088.718
1740095749.4054,4172.308,4049.231,4194.359,4095.385,4090.256
1740095749.4132,4219.487,4057.949,4172.308,4107.692,4096.923
1740095749.4209,4196.923,4075.385,4157.436,4124.103,4107.692
1740095749.4287,4155.897,4085.641,4168.205,4132.821,4116.41
1740095749.4365,4172.308,4093.333,4209.231,4143.077,4136.923
1740095749.4445,4217.436,4109.231,4237.436,4161.026,4155.897
1740095749.4523,4225.641,4121.026,4257.436,4169.231,4142.564
1740095749.4602,4205.128,4110.769,4272.308,4159.487,4127.179
1740095749.468,4201.026,4081.026,4263.59,4141.026,4126.154
1740095749.476,4229.744,4061.026,4249.744,4122.051,4108.205
1740095749.4838,4283.077,4069.231,4225.128,4121.026,4095.897
1740095749.4918,4301.538,4071.282,4189.744,4126.667,4096.41
1740095749.4995,4274.872,4061.538,4155.897,4118.974,4086.667
1740095749.5075,4250.256,4070.769,4157.436,4111.795,4086.667
1740095749.5153,4276.923,4095.897,4170.256,4127.179,4105.128
1740095749.5233,4328.205,4114.872,4196.923,4154.872,4123.59
1740095749.5311,4354.872,4132.308,4226.154,4176.41,4154.359
1740095749.539,4346.667,4128.718,4249.744,4171.282,4157.949
1740095749.547,4352.821,4098.974,4243.59,4149.231,4118.462
1740095749.555,4395.897,4087.692,4248.205,4145.641,4103.59
1740095749.563,4416.41,4103.077,4242.564,4164.103,4127.179
1740095749.571,4387.692,4107.692,4214.359,4174.359,4138.462
1740095749.5787,4352.821,4099.487,4189.231,4162.051,4128.718
1740095749.5865,4330.256,4096.41,4188.205,4145.641,4119.487
1740095749.5943,4309.744,4102.051,4183.077,4148.205,4131.795
1740095749.6023,4287.179,4109.231,4173.846,4157.949,4154.872
1740095749.6103,4260.513,4089.744,4167.692,4145.641,4138.974
1740095749.618,4278.974,4067.692,4169.231,4132.308,4102.564
1740095749.6258,4346.667,4077.949,4191.282,4142.051,4108.718
1740095749.6336,4393.846,4096.923,4202.051,4154.359,4140.513
1740095749.6414,4381.538,4095.897,4206.154,4136.923,4130.769
1740095749.6492,4385.641,4102.051,4210.769,4128.205,4114.359
1740095749.657,4414.359,4110.769,4222.564,4153.333,4127.179
1740095749.6647,4420.513,4114.872,4222.051,4175.897,4144.103
1740095749.6725,4436.923,4116.41,4220,4171.282,4141.026
1740095749.6805,4465.641,4111.795,4207.179,4171.282,4135.897
1740095749.6885,4451.282,4100.513,4206.154,4165.128,4132.821
1740095749.6965,4422.564,4095.385,4202.051,4131.795,4121.026
1740095749.7044,4430.769,4088.718,4207.692,4111.282,4101.026
1740095749.7122,4438.974,4081.026,4216.41,4117.436,4086.667
1740095749.72,4434.872,4081.538,4223.077,4124.615,4097.436
1740095749.728,4438.974,4084.615,4206.154,4133.333,4116.41
1740095749.736,4432.821,4084.615,4185.128,4136.923,4114.359
1740095749.7439,4418.462,4082.051,4180,4133.846,4112.308
1740095749.7519,4430.769,4090.769,4182.564,4146.667,4131.795
1740095749.7599,4443.077,4104.103,4184.103,4158.462,4141.026
1740095749.7677,4426.667,4112.821,4187.692,4148.205,4130.769
1740095749.7757,4418.462,4112.821,4220.513,4131.795,4129.231
1740095749.7834,4430.769,4109.231,4236.41,4127.179,4140
1740095749.7914,4443.077,4106.154,4232.821,4137.949,4144.615
1740095749.7992,4471.795,4108.205,4233.333,4162.564,4156.41
1740095749.8072,4500.513,4104.615,4235.385,4178.974,4171.795
1740095749.815,4498.462,4107.179,4215.897,4213.333,4190.769
1740095749.8229,4490.256,4127.179,4217.436,4274.872,4227.179
1740095749.8307,4486.154,4146.154,4203.077,4319.487,4276.923
1740095749.8387,4469.744,4145.128,4176.41,4330.769,4289.231
1740095749.8467,4436.923,4128.205,4188.718,4329.231,4264.103
1740095749.8547,4420.513,4109.744,4229.231,4321.026,4266.667
1740095749.8626,4418.462,4098.974,4229.744,4313.846,4278.974
1740095749.8706,4424.615,4097.436,4230.256,4312.821,4254.359
1740095749.8786,4420.513,4109.744,4225.128,4308.718,4242.051
1740095749.8866,4402.051,4118.462,4188.205,4296.923,4255.897
1740095749.8946,4389.744,4107.692,4174.872,4281.026,4247.692
1740095749.9023,4404.103,4117.949,4186.667,4272.308,4245.128
1740095749.9103,4400,4141.026,4175.385,4261.026,4246.154
1740095749.9183,4387.692,4131.795,4174.872,4240,4215.385
1740095749.9263,4404.103,4135.897,4230.256,4232.821,4204.615
1740095749.9343,4414.359,4164.103,4261.026,4240,4217.949
1740095749.9422,4379.487,4140,4251.795,4218.462,4185.128
1740095749.95,4365.128,4111.282,4237.436,4193.846,4155.897
1740095749.9578,4369.231,4130.256,4232.821,4191.795,4164.103
1740095749.9656,4361.026,4143.077,4217.949,4192.308,4169.231
1740095749.9734,4369.231,4138.462,4220,4190.769,4169.744
1740095749.9811,4387.692,4159.487,4212.308,4199.487,4181.538
1740095749.9889,4381.538,4175.897,4211.282,4198.974,4183.077
1740095749.9969,4371.282,4170.256,4228.718,4190.256,4181.538
1740095750.0049,4361.026,4173.846,4257.949,4184.103,4174.359
1740095750.0127,4338.462,4170.769,4267.179,4167.692,4152.308
1740095750.0206,4334.359,4151.795,4270.256,4149.744,4145.128
1740095750.0284,4344.615,4149.231,4265.641,4148.718,4149.744
1740095750.0362,4342.564,4159.487,4249.231,4158.974,4141.026
1740095750.044,4334.359,4146.667,4238.462,4154.872,4128.205
1740095750.0518,4348.718,4139.487,4234.359,4147.179,4132.821
1740095750.0597,4369.231,4155.897,4238.974,4151.795,4142.051
1740095750.0675,4377.436,4172.308,4235.385,4167.179,4161.538
1740095750.0755,4373.333,4175.385,4238.462,4177.949,4184.103
1740095750.0835,4367.179,4177.949,4232.821,4188.205,4189.744
1740095750.0915,4358.974,4177.436,4215.385,4192.821,4185.128
1740095750.0994,4342.564,4166.667,4183.077,4179.487,4176.923
1740095750.1074,4328.205,4146.154,4179.487,4158.462,4153.846
1740095750.1154,4330.256,4141.538,4183.077,4152.821,4143.59
1740095750.1234,4328.205,4158.974,4176.923,4157.949,4163.077
1740095750.1314,4320,4171.282,4154.872,4168.718,4184.103
1740095750.1393,4334.359,4173.846,4158.974,4183.59,4178.462
1740095750.1473,4356.923,4181.026,4187.179,4191.282,4165.641
1740095750.1551,4356.923,4190.769,4209.744,4192.821,4187.179
1740095750.1629,4350.769,4200,4209.744,4195.897,4217.436
1740095750.1707,4340.513,4185.128,4214.872,4174.872,4190.769
1740095750.1786,4322.051,4148.718,4220.513,4146.154,4140.513
1740095750.1864,4346.667,4148.718,4210.769,4156.41,4150.256
1740095750.1942,4383.59,4176.41,4200,4173.333,4182.564
1740095750.202,4375.385,4185.128,4184.615,4172.821,4191.282
1740095750.2098,4348.718,4176.41,4167.692,4183.077,4190.256
1740095750.2175,4377.436,4190.769,4155.897,4220,4203.077
1740095750.2253,4414.359,4215.385,4166.667,4238.974,4230.769
1740095750.2331,4385.641,4212.821,4176.923,4218.462,4244.615
1740095750.2409,4332.308,4198.462,4198.974,4192.821,4225.128
1740095750.2487,4346.667,4212.308,4228.718,4202.564,4216.41
1740095750.2565,4397.949,4234.872,4257.436,4220,4235.385
1740095750.2642,4402.051,4229.744,4242.564,4212.821,4244.103
1740095750.2722,4381.538,4205.128,4219.487,4201.026,4229.231
1740095750.2802,4385.641,4193.846,4209.744,4211.795,4229.231
1740095750.2882,4381.538,4197.949,4206.667,4221.538,4240
1740095750.296,4361.026,4198.462,4175.897,4213.846,4234.359
1740095750.3037,4354.872,4201.538,4148.205,4206.154,4226.667
1740095750.3117,4358.974,4216.41,4173.846,4210.769,4233.846
1740095750.3197,4358.974,4228.205,4225.641,4215.385,4238.462
1740095750.3275,4346.667,4220,4238.462,4203.59,4231.282
1740095750.3353,4338.462,4210.769,4235.385,4198.974,4236.41
1740095750.343,4332.308,4197.436,4255.385,4198.462,4233.333
1740095750.3508,4332.308,4176.41,4250.256,4183.59,4208.718
1740095750.3586,4334.359,4169.231,4227.179,4176.41,4199.487
1740095750.3664,4342.564,4179.487,4208.205,4202.051,4219.487
1740095750.3744,4363.077,4189.231,4201.538,4217.436,4226.154
1740095750.3821,4344.615,4195.385,4187.179,4196.923,4220
1740095750.3901,4278.974,4191.282,4192.308,4171.282,4215.385
1740095750.3981,4272.821,4188.205,4205.641,4171.795,4212.821
1740095750.4061,4342.564,4195.385,4230.256,4185.128,4225.128
1740095750.4139,4356.923,4198.974,4242.564,4186.667,4238.974
1740095750.4218,4317.949,4182.564,4243.077,4171.282,4214.359
1740095750.4298,4322.051,4169.744,4231.282,4165.641,4193.333
1740095750.4378,4361.026,4175.897,4235.385,4178.974,4217.949
1740095750.4458,4387.692,4190.256,4243.59,4188.205,4234.872
1740095750.4538,4393.846,4208.205,4231.282,4198.462,4239.487
1740095750.4617,4369.231,4209.744,4193.846,4204.615,4248.205
1740095750.4697,4332.308,4196.41,4161.026,4188.205,4229.744
1740095750.4775,4317.949,4191.282,4167.692,4177.949,4208.718
1740095750.4855,4352.821,4210.769,4183.077,4205.128,4232.821
1740095750.4933,4383.59,4228.718,4175.897,4226.667,4264.103
1740095750.5012,4379.487,4227.692,4169.231,4221.026,4275.385
1740095750.5092,4367.179,4215.897,4202.051,4209.231,4268.718
1740095750.5172,4358.974,4206.667,4230.256,4196.41,4246.154
1740095750.5252,4350.769,4193.846,4243.59,4178.462,4220.513
1740095750.533,4369.231,4188.205,4237.949,4174.872,4208.718
1740095750.5407,4381.538,4194.872,4233.333,4187.692,4215.897
1740095750.5485,4369.231,4203.077,4226.154,4205.128,4237.436
1740095750.5563,4361.026,4202.051,4208.205,4208.718,4244.615
1740095750.5643,4350.769,4196.41,4171.795,4203.077,4240.513
1740095750.5721,4344.615,4204.615,4177.949,4216.923,4252.308
1740095750.58,4358.974,4224.103,4201.026,4241.026,4264.103
1740095750.588,4361.026,4220,4188.718,4237.436,4264.103
1740095750.596,4348.718,4214.872,4171.795,4231.795,4275.385
1740095750.604,4365.128,4239.487,4180.513,4251.795,4288.205
1740095750.6118,4367.179,4249.231,4181.026,4251.795,4279.487
1740095750.6195,4350.769,4239.487,4178.974,4228.718,4279.487
1740095750.6273,4356.923,4243.077,4204.103,4214.872,4276.923
1740095750.6353,4352.821,4242.564,4214.872,4207.692,4253.846
1740095750.6431,4340.513,4226.154,4212.821,4203.59,4247.179
1740095750.6509,4354.872,4229.231,4216.41,4213.846,4268.205
1740095750.6588,4371.282,4238.974,4240,4213.333,4259.487
1740095750.6666,4367.179,4234.872,4248.205,4209.231,4241.538
1740095750.6744,4371.282,4221.026,4253.846,4210.769,4247.179
1740095750.6822,4379.487,4215.385,4251.282,4209.231,4242.564
1740095750.6902,4381.538,4214.872,4246.154,4208.718,4232.308
1740095750.6979,4385.641,4220,4236.923,4214.359,4240
1740095750.7059,4379.487,4234.872,4256.41,4221.026,4247.179
1740095750.7137,4363.077,4243.59,4261.026,4232.821,4250.769
1740095750.7217,4348.718,4237.436,4241.538,4235.897,4265.128
1740095750.7295,4356.923,4235.385,4237.436,4229.231,4278.462
1740095750.7372,4367.179,4236.923,4249.231,4226.154,4269.231
1740095750.745,4348.718,4223.077,4242.564,4220,4246.154
1740095750.753,4330.256,4216.41,4243.59,4212.821,4244.615
1740095750.7608,4350.769,4216.923,4245.128,4210.769,4255.385
1740095750.7688,4373.333,4215.385,4210.256,4213.333,4251.282
1740095750.7765,4330.256,4216.41,4190.256,4199.487,4226.667
1740095750.7845,4301.538,4224.615,4207.179,4191.282,4218.974
1740095750.7925,4358.974,4233.846,4231.795,4207.692,4235.897
1740095750.8005,4385.641,4233.846,4230.256,4213.333,4247.179
1740095750.8083,4338.462,4216.41,4235.897,4192.308,4230.256
1740095750.8162,4317.949,4201.026,4240.513,4170.256,4209.744
1740095750.8242,4332.308,4195.897,4241.538,4156.41,4203.077
1740095750.8322,4328.205,4187.179,4230.769,4163.077,4202.051
1740095750.8402,4340.513,4178.974,4242.051,4197.949,4213.846
1740095750.8482,4356.923,4179.487,4241.026,4226.154,4232.821
1740095750.8561,4326.154,4181.538,4218.462,4230.256,4244.615
1740095750.8641,4326.154,4199.487,4213.846,4243.077,4258.974
1740095750.8719,4365.128,4224.615,4231.795,4254.359,4271.282
1740095750.8797,4363.077,4222.051,4228.205,4244.103,4272.308
1740095750.8875,4340.513,4202.051,4216.41,4233.333,4259.487
1740095750.8953,4336.41,4201.538,4205.128,4234.359,4248.718
1740095750.903,4322.051,4215.897,4185.128,4238.974,4260
1740095750.9108,4291.282,4203.077,4191.795,4224.615,4258.462
1740095750.9186,4309.744,4189.231,4224.615,4218.974,4243.59
1740095750.9266,4342.564,4201.026,4249.744,4226.667,4252.308
1740095750.9346,4344.615,4214.872,4246.154,4232.821,4278.462
1740095750.9423,4340.513,4218.974,4242.564,4240,4277.436
1740095750.9501,4350.769,4234.359,4242.564,4253.333,4274.359
1740095750.9581,4358.974,4240,4239.487,4257.949,4282.564
1740095750.9661,4348.718,4224.103,4200.513,4254.872,4272.821
1740095750.9739,4340.513,4222.564,4192.308,4248.718,4263.077
1740095750.9816,4361.026,4236.923,4217.949,4244.103,4263.59
1740095750.9896,4404.103,4225.641,4233.846,4243.59,4252.308
1740095750.9976,4438.974,4209.231,4229.744,4249.231,4249.231
1740095751.0056,4438.974,4221.026,4236.41,4253.333,4265.128
1740095751.0136,4432.821,4240.513,4221.026,4256.41,4275.897
1740095751.0215,4426.667,4246.154,4182.564,4267.179,4283.077
1740095751.0295,4406.154,4246.154,4145.641,4276.923,4288.718
1740095751.0375,4404.103,4252.821,4134.872,4281.538,4285.128
1740095751.0455,4422.564,4257.949,4154.872,4281.538,4283.59
1740095751.0535,4422.564,4256.41,4173.846,4281.026,4287.692
1740095751.0614,4408.205,4235.385,4186.667,4269.744,4268.718
1740095751.0694,4412.308,4206.154,4194.359,4244.103,4242.051
1740095751.0774,4428.718,4198.462,4205.641,4230.769,4242.051
1740095751.0854,4453.333,4205.641,4207.179,4241.026,4250.769
1740095751.0932,4451.282,4202.564,4213.846,4237.949,4235.385
1740095751.1011,4441.026,4207.179,4209.744,4233.846,4234.872
1740095751.1089,4469.744,4217.949,4206.154,4248.718,4265.128
1740095751.1167,4475.897,4220,4177.949,4261.538,4280.513
1740095751.1245,4445.128,4229.231,4161.538,4265.641,4278.974
1740095751.1325,4447.179,4246.667,4181.026,4277.436,4292.308
1740095751.1402,4459.487,4236.41,4222.564,4269.744,4291.795
1740095751.148,4447.179,4214.872,4234.872,4247.179,4268.718
1740095751.1558,4457.436,4213.333,4225.641,4241.026,4260.513
1740095751.1636,4469.744,4207.692,4202.051,4240.513,4263.077
1740095751.1714,4445.128,4195.385,4177.949,4240,4262.051
1740095751.1791,4418.462,4196.923,4167.179,4242.051,4256.41
1740095751.1869,4438.974,4217.949,4188.718,4250.769,4260
1740095751.1947,4482.051,4238.462,4234.872,4264.615,4283.59
1740095751.2025,4488.205,4241.538,4250.256,4270.256,4294.359
1740095751.2105,4461.538,4234.872,4244.615,4270.256,4284.103
1740095751.2184,4451.282,4228.718,4248.718,4272.308,4286.154
1740095751.2262,4451.282,4213.333,4264.615,4260.513,4277.949
1740095751.234,4445.128,4196.923,4243.077,4246.667,4253.333
1740095751.242,4428.718,4183.59,4207.692,4240,4243.59
1740095751.25,4428.718,4181.538,4186.154,4238.974,4245.641
1740095751.2577,4428.718,4198.462,4185.128,4247.179,4245.128
1740095751.2655,4443.077,4221.026,4163.077,4266.154,4259.487
1740095751.2733,4463.59,4228.205,4147.179,4271.795,4271.795
1740095751.2811,4449.231,4227.179,4148.718,4264.103,4268.205
1740095751.2891,4420.513,4222.051,4162.564,4251.282,4261.538
1740095751.2968,4414.359,4208.718,4176.923,4240,4252.308
1740095751.3048,4434.872,4201.538,4203.077,4243.077,4254.872
1740095751.3126,4463.59,4201.538,4223.077,4256.41,4267.692
1740095751.3206,4484.103,4212.821,4233.333,4263.077,4267.179
1740095751.3284,4453.333,4209.744,4238.462,4245.641,4241.538
1740095751.3363,4418.462,4182.564,4222.564,4223.077,4222.564
1740095751.3443,4422.564,4170.769,4198.974,4217.436,4224.103
1740095751.3521,4436.923,4195.385,4180.513,4233.333,4244.615
1740095751.3601,4443.077,4213.846,4182.051,4247.692,4263.077
1740095751.3681,4430.769,4214.359,4189.744,4249.231,4251.795
1740095751.3758,4424.615,4225.641,4224.615,4255.897,4233.846
1740095751.3838,4475.897,4251.282,4264.103,4280,4262.051
1740095751.3918,4508.718,4253.846,4289.744,4289.231,4294.359
1740095751.3998,4455.385,4225.641,4276.41,4268.205,4273.333
1740095751.4078,4406.154,4198.974,4265.128,4236.923,4230.256
1740095751.4157,4426.667,4188.205,4264.103,4218.462,4211.795
